date;median
1996-09-25;0.382393593101812
1996-09-26;0.37336332385669
1996-09-27;0.360902307205228
1996-09-30;0.355110797471549
1996-10-01;0.344613299951506
1996-10-02;0.434378601386916
1996-10-03;0.371969107499679
1996-10-04;0.572213562490055
1996-10-07;0.415014445803046
1996-10-08;0.439433040211058
1996-10-09;0.451547631697153
1996-10-10;0.411339279114116
1996-10-11;0.459829909404297
1996-10-14;0.421308051732513
1996-10-15;0.397914883339169
1996-10-16;0.376716683481246
1996-10-17;0.36929532875993
1996-10-18;0.369778237383231
1996-10-21;0.371977758208275
1996-10-22;0.458695860522427
1996-10-23;0.371219888995583
1996-10-24;0.415978731084179
1996-10-25;0.377082222659774
1996-10-28;0.447940043035747
1996-10-29;0.379144091915399
1996-10-30;0.359840489630127
1996-10-31;0.416141265497742
